tick,waypoint_idx,loc_x,loc_y,loc_z,vel_x,vel_y,vel_z,speed,roll,pitch,yaw,throttle,steer,brake
4617,759,746.4604,975.66254,-0.011156006,1.3966795,-6.8100767,4.1484833e-07,6.951824188232422,8.903169887682942e-05,-3.2186506411471357e-06,-1.3717676458889148,0.48574212392171234,-0.004992921317253734,0.0
4618,759,746.52997,975.32196,-0.011155968,1.4003652,-6.809327,2.0980835e-07,6.951831340789795,8.565695817834931e-05,-3.337859924152585e-06,-1.3710174334098395,0.4857417662938437,-0.004482952118024843,0.0
4619,759,746.60004,974.9812,-0.011155929,1.4032173,-6.8087506,2.3841856e-08,6.951841831207275,7.85813598322298e-05,-3.337859924152585e-06,-1.370324212578092,0.4857412417729696,-0.003955804750024275,0.0
4620,759,746.67004,974.6405,-0.011155929,1.4054191,-6.808306,-2.9087067e-07,6.9518513679504395,7.001610451528318e-05,-3.337859924152585e-06,-1.3696991686702502,0.4857407649358114,-0.0035360833325297075,0.0
4621,760,746.7401,974.2999,-0.011155891,1.4074196,-6.8079004,-2.1505355e-06,6.9518585205078125,6.179419607154055e-05,-3.337859924152585e-06,-1.369140037999388,0.48574040730794277,0.005748088069434876,0.0
4622,760,746.8097,973.9593,-0.011155891,1.3802488,-6.813355,-2.0837783e-06,6.951754570007324,-1.11852765783328e-05,-3.2186506411471357e-06,-1.3691713301421966,0.4857456048329672,0.006120524153265515,0.0
4623,760,746.87866,973.61865,-0.011156044,1.3672994,-6.815969,-3.042221e-06,6.951757907867432,-7.190534943213943e-05,-3.2186506411471357e-06,-1.3697423118799095,0.48574543793996183,0.005905068975518838,0.0
4624,760,746.94696,973.2781,-0.011155891,1.360034,-6.8174376,-2.0885468e-06,6.951773166656494,-9.64064152062231e-05,-3.2186506411471357e-06,-1.370497051732838,0.4857446750005087,0.005417453898504743,0.0
4625,760,747.0152,972.93756,-0.011155968,1.3554459,-6.818364,-1.2874603e-06,6.951785564422607,-9.906959255094766e-05,-3.2186506411471357e-06,-1.3712782900386127,0.48574405511220303,0.00493627100098235,0.0
4626,760,747.0835,972.597,-0.011155853,1.3519523,-6.819068,1.1920929e-06,6.95179557800293,-9.267798968011216e-05,-3.2186506411471357e-06,-1.372023442511617,0.48574355443318695,0.004558689486177891,0.0
